transaction_id,customer_id,timestamp,amount,payment_method,gateway,merchant_category,status,failure_reason,failure_code,retry_count,previous_failed_payments,previous_successful_payments,customer_risk,recommended_action,recovery_priority,recovery_channel,recovery_status
TXN0000141,CUST04347,2026-06-04 14:41:00,835.02,Debit Card,Gateway_A,Healthcare,SUCCESS,,,0,6,21,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000142,CUST05333,2026-02-25 14:40:00,2458.1,Wallet,Gateway_B,Subscription,SUCCESS,,,0,3,11,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000143,CUST06779,2026-07-06 03:14:00,133.29,Net Banking,Gateway_A,Travel,SUCCESS,,,0,5,9,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000144,CUST03067,2026-01-18 03:06:00,800.02,Credit Card,Gateway_B,Travel,FAILED,Bank Declined,BANK_DECLINED,3,0,24,LOW,RETRY_LATER,HIGH,EMAIL,PENDING
TXN0000145,CUST04558,2026-05-24 11:15:00,862.54,UPI,Gateway_B,Healthcare,SUCCESS,,,1,2,28,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000146,CUST05451,2026-03-15 20:29:00,1453.64,Net Banking,Gateway_B,Ecommerce,SUCCESS,,,0,4,17,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000147,CUST01743,2026-02-27 03:41:00,193.07,Credit Card,Gateway_B,Travel,SUCCESS,,,0,0,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000148,CUST02283,2026-04-20 19:08:00,177.6,Wallet,Razorpay,Subscription,PENDING,,,2,4,22,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0000149,CUST05389,2026-03-11 23:59:00,1120.96,Debit Card,Razorpay,Food,FAILED,Payment Gateway Error,GATEWAY_ERROR,2,0,6,LOW,SWITCH_GATEWAY,HIGH,SMS,PENDING
TXN0000150,CUST03284,2026-06-12 01:02:00,895.14,UPI,Razorpay,Utilities,SUCCESS,,,0,3,14,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000151,CUST03717,2026-03-21 11:04:00,854.48,Debit Card,Razorpay,Education,FAILED,Bank Declined,BANK_DECLINED,0,1,6,LOW,RETRY_LATER,HIGH,IN_APP,PENDING
TXN0000152,CUST02230,2026-05-05 20:43:00,940.53,Net Banking,Gateway_B,Travel,SUCCESS,,,0,1,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000153,CUST04198,2026-01-29 09:40:00,336.96,UPI,Gateway_A,Travel,SUCCESS,,,1,4,22,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000154,CUST02527,2026-06-03 01:52:00,839.04,UPI,Razorpay,Travel,SUCCESS,,,0,1,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000155,CUST01125,2026-01-31 00:15:00,891.65,Debit Card,Gateway_A,Education,SUCCESS,,,1,1,5,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000156,CUST03115,2026-05-09 19:04:00,325.59,Wallet,Gateway_B,Food,FAILED,Payment Gateway Error,GATEWAY_ERROR,0,3,28,MEDIUM,SWITCH_GATEWAY,HIGH,IN_APP,RECOVERED
TXN0000157,CUST03767,2026-04-20 19:34:00,4297.44,UPI,Gateway_A,Healthcare,SUCCESS,,,1,2,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000158,CUST03319,2026-07-25 21:05:00,1068.31,UPI,Gateway_A,Food,SUCCESS,,,0,0,14,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000159,CUST06919,2026-05-31 13:40:00,202.09,UPI,Razorpay,Travel,SUCCESS,,,1,6,10,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000160,CUST06110,2026-07-19 05:44:00,1282.48,Debit Card,Razorpay,Education,SUCCESS,,,0,4,17,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000161,CUST01589,2026-07-29 22:01:00,250.97,Debit Card,Gateway_A,Utilities,FAILED,Network Error,NETWORK_ERROR,0,1,9,LOW,RETRY_PAYMENT,MEDIUM,SMS,RECOVERED
TXN0000162,CUST01253,2026-06-10 16:51:00,1461.3,UPI,Razorpay,Subscription,SUCCESS,,,1,5,30,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000163,CUST07226,2026-06-09 11:01:00,2118.78,Wallet,Gateway_B,Utilities,FAILED,Payment Gateway Error,GATEWAY_ERROR,1,3,3,MEDIUM,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0000164,CUST02481,2026-04-01 17:19:00,292.75,Debit Card,Gateway_B,Ecommerce,SUCCESS,,,1,3,2,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000165,CUST00467,2026-06-15 03:04:00,1743.02,Debit Card,Gateway_A,Ecommerce,SUCCESS,,,1,3,19,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000166,CUST04541,2026-05-27 22:14:00,1005.04,UPI,Gateway_A,Subscription,SUCCESS,,,1,4,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000167,CUST07846,2026-07-27 11:43:00,1513.32,UPI,Gateway_A,Ecommerce,PENDING,,,0,4,21,MEDIUM,MONITOR,LOW,SMS,RECOVERED
TXN0000168,CUST05797,2026-05-14 20:48:00,4432.83,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,2,13,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000169,CUST03349,2026-01-14 21:32:00,520.41,Debit Card,Gateway_B,Healthcare,SUCCESS,,,0,2,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000170,CUST04571,2026-07-05 22:24:00,313.02,Net Banking,Gateway_A,Education,PENDING,,,2,6,5,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0000171,CUST04774,2026-06-17 23:50:00,273.28,Credit Card,Gateway_A,Education,SUCCESS,,,0,4,23,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000172,CUST07685,2026-04-07 21:57:00,294.18,UPI,Gateway_A,Healthcare,FAILED,Gateway Timeout,TIMEOUT,0,5,22,HIGH,RETRY_PAYMENT,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0000173,CUST02965,2026-02-16 07:18:00,615.79,UPI,Gateway_A,Education,SUCCESS,,,1,1,8,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000174,CUST01127,2026-08-05 03:27:00,935.57,Credit Card,Razorpay,Education,SUCCESS,,,0,5,11,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000175,CUST07180,2026-04-07 05:15:00,877.16,Wallet,Razorpay,Healthcare,SUCCESS,,,0,5,15,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000176,CUST00358,2026-07-04 08:06:00,1521.09,Net Banking,Gateway_A,Utilities,PENDING,,,2,2,25,LOW,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0000177,CUST01960,2026-02-19 12:33:00,673.85,Debit Card,Gateway_A,Subscription,SUCCESS,,,1,3,25,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000178,CUST02309,2026-04-18 05:31:00,2845.61,Net Banking,Gateway_B,Healthcare,FAILED,Gateway Timeout,TIMEOUT,2,0,21,LOW,RETRY_PAYMENT,HIGH,VOICE_ASSISTANT,PENDING
TXN0000179,CUST04543,2026-05-13 04:15:00,510.48,UPI,Gateway_B,Subscription,SUCCESS,,,0,2,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000180,CUST07417,2026-04-22 03:07:00,10098.77,Wallet,Razorpay,Subscription,PENDING,,,0,6,15,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0000181,CUST07623,2026-04-12 17:08:00,1243.48,UPI,Gateway_A,Ecommerce,SUCCESS,,,1,0,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000182,CUST01840,2026-08-03 22:11:00,282.26,UPI,Gateway_A,Ecommerce,SUCCESS,,,0,1,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000183,CUST02351,2026-02-05 16:00:00,227.95,Net Banking,Gateway_B,Subscription,SUCCESS,,,0,0,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000184,CUST02097,2026-08-29 20:46:00,1077.58,Credit Card,Razorpay,Healthcare,SUCCESS,,,0,6,10,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000185,CUST01947,2026-03-03 14:19:00,531.94,Debit Card,Razorpay,Ecommerce,SUCCESS,,,1,0,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000186,CUST06855,2026-01-05 21:34:00,1358.32,Net Banking,Gateway_B,Healthcare,SUCCESS,,,0,5,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000187,CUST02387,2026-04-01 08:12:00,1067.67,Net Banking,Razorpay,Healthcare,SUCCESS,,,0,5,22,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000188,CUST00702,2026-05-15 18:34:00,618.42,Wallet,Gateway_A,Ecommerce,SUCCESS,,,0,3,28,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000189,CUST03852,2026-04-06 08:39:00,285.2,UPI,Gateway_B,Travel,FAILED,Payment Gateway Error,GATEWAY_ERROR,0,2,8,LOW,SWITCH_GATEWAY,HIGH,IN_APP,PENDING
TXN0000190,CUST06023,2026-04-01 18:38:00,146.23,Debit Card,Razorpay,Ecommerce,SUCCESS,,,0,6,25,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000191,CUST05609,2026-06-11 06:13:00,425.59,Net Banking,Gateway_B,Travel,FAILED,Bank Declined,BANK_DECLINED,3,0,10,LOW,RETRY_LATER,HIGH,SMS,RECOVERED
TXN0000192,CUST01635,2026-05-12 13:35:00,1566.19,UPI,Gateway_A,Education,PENDING,,,2,3,9,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0000193,CUST01566,2026-07-19 01:37:00,823.94,Debit Card,Gateway_A,Subscription,FAILED,Payment Gateway Error,GATEWAY_ERROR,2,0,26,LOW,SWITCH_GATEWAY,HIGH,EMAIL,RECOVERED
TXN0000194,CUST03277,2026-02-17 16:56:00,191.38,Net Banking,Gateway_A,Education,SUCCESS,,,0,6,17,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000195,CUST02185,2026-01-21 14:41:00,790.91,UPI,Gateway_B,Travel,SUCCESS,,,0,4,10,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000196,CUST02632,2026-06-19 10:05:00,977.81,UPI,Razorpay,Education,SUCCESS,,,1,1,23,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000197,CUST03637,2026-07-06 12:02:00,274.83,Debit Card,Gateway_A,Ecommerce,SUCCESS,,,1,2,21,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000198,CUST06484,2026-06-13 13:51:00,775.67,UPI,Razorpay,Utilities,SUCCESS,,,0,0,5,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000199,CUST06953,2026-04-23 01:11:00,705.01,Wallet,Gateway_B,Subscription,SUCCESS,,,0,6,21,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000200,CUST03001,2026-01-09 20:39:00,212.09,Debit Card,Gateway_A,Healthcare,SUCCESS,,,1,2,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000201,CUST03637,2026-05-16 12:31:00,951.26,UPI,Gateway_B,Food,SUCCESS,,,0,1,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000202,CUST00213,2026-04-10 19:10:00,1165.36,Credit Card,Gateway_A,Healthcare,SUCCESS,,,0,5,15,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000203,CUST01758,2026-08-23 16:45:00,1964.61,Wallet,Gateway_A,Utilities,SUCCESS,,,0,6,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000204,CUST03704,2026-01-23 23:16:00,1907.98,Credit Card,Gateway_B,Travel,PENDING,,,1,5,12,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0000205,CUST04506,2026-08-06 05:22:00,167.73,Wallet,Gateway_A,Education,SUCCESS,,,0,6,12,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000206,CUST04168,2026-07-22 04:44:00,260.39,Credit Card,Razorpay,Food,SUCCESS,,,1,0,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000207,CUST04539,2026-07-25 18:49:00,1113.25,Wallet,Gateway_A,Travel,SUCCESS,,,0,0,10,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000208,CUST03262,2026-07-16 13:58:00,1111.86,Net Banking,Gateway_B,Travel,FAILED,Bank Declined,BANK_DECLINED,1,2,21,LOW,RETRY_LATER,HIGH,IN_APP,RECOVERED
TXN0000209,CUST05572,2026-08-13 18:49:00,1113.26,Wallet,Gateway_A,Food,SUCCESS,,,0,6,5,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000210,CUST03545,2026-02-01 17:41:00,31342.54,Wallet,Razorpay,Subscription,SUCCESS,,,0,1,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000211,CUST07658,2026-08-18 09:41:00,1177.2,Credit Card,Gateway_A,Healthcare,FAILED,OTP Failure,OTP_FAILED,1,5,18,HIGH,RETRY_PAYMENT,MEDIUM,VOICE_ASSISTANT,RECOVERED
TXN0000212,CUST05121,2026-01-24 17:09:00,2070.54,Debit Card,Gateway_B,Healthcare,SUCCESS,,,0,1,22,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000213,CUST05116,2026-08-25 19:14:00,1726.76,Wallet,Gateway_A,Subscription,SUCCESS,,,0,0,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000214,CUST07771,2026-02-23 19:31:00,1275.88,Wallet,Gateway_A,Utilities,SUCCESS,,,0,3,29,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000215,CUST05138,2026-03-19 16:29:00,485.28,Wallet,Gateway_A,Utilities,SUCCESS,,,1,2,15,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000216,CUST00598,2026-04-17 16:31:00,1420.79,UPI,Razorpay,Travel,SUCCESS,,,0,4,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000217,CUST02561,2026-03-30 13:36:00,307.1,Debit Card,Gateway_B,Subscription,SUCCESS,,,0,4,18,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000218,CUST00870,2026-02-01 09:07:00,524.89,Debit Card,Razorpay,Travel,SUCCESS,,,0,0,2,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000219,CUST02378,2026-03-05 05:27:00,409.38,Net Banking,Gateway_B,Travel,FAILED,Payment Gateway Error,GATEWAY_ERROR,1,6,6,HIGH,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0000220,CUST04217,2026-05-08 00:47:00,721.89,Net Banking,Gateway_A,Education,SUCCESS,,,1,4,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000221,CUST07920,2026-04-01 01:39:00,6732.21,Credit Card,Razorpay,Healthcare,SUCCESS,,,1,4,29,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000222,CUST06905,2026-01-03 03:40:00,102.79,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,5,12,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000223,CUST06258,2026-04-13 01:44:00,1321.15,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,0,2,18,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000224,CUST02365,2026-04-26 18:46:00,132.59,UPI,Gateway_A,Healthcare,SUCCESS,,,0,1,4,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000225,CUST03227,2026-08-29 12:28:00,414.91,Debit Card,Gateway_A,Healthcare,FAILED,Network Error,NETWORK_ERROR,3,4,2,MEDIUM,RETRY_PAYMENT,MEDIUM,IN_APP,RECOVERED
TXN0000226,CUST05846,2026-04-27 05:05:00,1976.24,Debit Card,Gateway_A,Healthcare,SUCCESS,,,0,2,30,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000227,CUST05023,2026-06-07 10:12:00,709.3,Debit Card,Razorpay,Travel,SUCCESS,,,1,5,19,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000228,CUST02456,2026-03-26 22:59:00,226.39,Net Banking,Razorpay,Education,SUCCESS,,,1,4,10,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000229,CUST06528,2026-03-09 22:22:00,325.28,UPI,Gateway_B,Travel,FAILED,Network Error,NETWORK_ERROR,0,4,16,MEDIUM,RETRY_PAYMENT,MEDIUM,SMS,RECOVERED
TXN0000230,CUST05908,2026-07-30 23:14:00,1312.38,Wallet,Gateway_A,Food,SUCCESS,,,0,1,1,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000231,CUST03613,2026-04-16 23:34:00,320.42,Debit Card,Gateway_A,Food,SUCCESS,,,1,6,28,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000232,CUST06028,2026-05-13 07:04:00,825.89,UPI,Gateway_B,Food,SUCCESS,,,1,4,13,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000233,CUST02571,2026-03-29 18:38:00,696.15,Credit Card,Gateway_A,Healthcare,SUCCESS,,,0,4,16,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000234,CUST01576,2026-03-18 07:40:00,346.68,Credit Card,Gateway_A,Healthcare,PENDING,,,1,6,10,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0000235,CUST05655,2026-03-31 19:07:00,5675.67,Net Banking,Gateway_A,Travel,PENDING,,,2,2,10,LOW,MONITOR,LOW,IN_APP,PENDING
TXN0000236,CUST04450,2026-03-30 04:59:00,1253.78,Net Banking,Gateway_A,Subscription,SUCCESS,,,0,5,3,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000237,CUST02838,2026-07-11 16:21:00,87.78,Net Banking,Gateway_B,Education,SUCCESS,,,0,4,23,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000238,CUST02226,2026-07-09 20:01:00,801.48,Credit Card,Razorpay,Healthcare,SUCCESS,,,0,5,29,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000239,CUST04351,2026-01-14 03:25:00,343.17,Credit Card,Gateway_B,Food,SUCCESS,,,1,0,22,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000240,CUST06315,2026-08-26 05:23:00,1559.99,Credit Card,Razorpay,Healthcare,SUCCESS,,,1,3,21,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000241,CUST01634,2026-06-15 02:01:00,301.11,Debit Card,Gateway_A,Education,FAILED,Bank Declined,BANK_DECLINED,1,4,24,MEDIUM,RETRY_LATER,HIGH,IN_APP,PENDING
TXN0000242,CUST01435,2026-08-03 13:33:00,593.04,Net Banking,Razorpay,Ecommerce,FAILED,Gateway Timeout,TIMEOUT,2,0,1,LOW,RETRY_PAYMENT,HIGH,EMAIL,PENDING
TXN0000243,CUST00880,2026-06-14 18:32:00,1102.12,Debit Card,Gateway_A,Travel,SUCCESS,,,0,6,17,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000244,CUST03835,2026-01-29 11:17:00,1580.91,Debit Card,Razorpay,Subscription,SUCCESS,,,1,5,9,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000245,CUST05887,2026-03-28 10:04:00,200.28,Credit Card,Razorpay,Utilities,SUCCESS,,,0,1,20,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000246,CUST07014,2026-03-25 02:57:00,476.04,Net Banking,Gateway_A,Healthcare,SUCCESS,,,0,1,5,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000247,CUST03912,2026-03-08 13:05:00,413.66,Debit Card,Razorpay,Ecommerce,SUCCESS,,,0,2,10,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000248,CUST04772,2026-06-17 12:16:00,346.08,Wallet,Razorpay,Education,SUCCESS,,,0,5,4,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000249,CUST03813,2026-06-25 17:09:00,3887.24,Debit Card,Razorpay,Travel,PENDING,,,2,6,10,HIGH,MONITOR,LOW,VOICE_ASSISTANT,PENDING
TXN0000250,CUST05233,2026-02-26 07:28:00,997.23,Debit Card,Gateway_A,Healthcare,PENDING,,,1,1,15,LOW,MONITOR,LOW,EMAIL,RECOVERED
TXN0000251,CUST04500,2026-06-20 07:27:00,188.5,Net Banking,Gateway_B,Subscription,FAILED,Bank Declined,BANK_DECLINED,3,4,23,MEDIUM,RETRY_LATER,HIGH,EMAIL,RECOVERED
TXN0000252,CUST04622,2026-05-21 17:15:00,1665.47,UPI,Razorpay,Subscription,SUCCESS,,,0,1,11,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000253,CUST07000,2026-06-24 07:00:00,5553.35,Wallet,Gateway_A,Ecommerce,SUCCESS,,,1,0,29,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000254,CUST04181,2026-02-03 17:31:00,1867.7,Net Banking,Razorpay,Travel,SUCCESS,,,0,4,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000255,CUST05512,2026-04-12 08:41:00,145.57,Debit Card,Gateway_B,Ecommerce,FAILED,Network Error,NETWORK_ERROR,0,0,14,LOW,RETRY_PAYMENT,MEDIUM,EMAIL,PENDING
TXN0000256,CUST04434,2026-01-09 09:47:00,409.84,UPI,Razorpay,Travel,SUCCESS,,,0,6,21,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000257,CUST05975,2026-04-25 12:53:00,2361.17,Net Banking,Gateway_A,Travel,SUCCESS,,,0,5,28,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000258,CUST02849,2026-04-11 18:03:00,327.78,UPI,Razorpay,Healthcare,SUCCESS,,,0,6,1,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000259,CUST06195,2026-06-22 18:35:00,1036.72,UPI,Gateway_A,Travel,SUCCESS,,,1,6,8,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000260,CUST02028,2026-03-12 06:26:00,1443.22,Net Banking,Gateway_A,Food,PENDING,,,2,6,4,HIGH,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0000261,CUST05409,2026-08-28 00:32:00,263.24,Net Banking,Gateway_B,Subscription,SUCCESS,,,0,0,20,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000262,CUST00276,2026-06-30 01:39:00,626.7,Net Banking,Gateway_B,Utilities,SUCCESS,,,0,3,15,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000263,CUST01920,2026-08-10 01:55:00,50.0,Wallet,Razorpay,Subscription,SUCCESS,,,0,1,27,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000264,CUST07508,2026-06-03 22:57:00,238.8,Wallet,Gateway_A,Healthcare,FAILED,Network Error,NETWORK_ERROR,2,1,22,LOW,RETRY_PAYMENT,MEDIUM,SMS,RECOVERED
TXN0000265,CUST02255,2026-08-14 05:58:00,516.68,UPI,Gateway_B,Healthcare,SUCCESS,,,1,4,16,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000266,CUST00385,2026-04-08 17:54:00,190.99,Debit Card,Gateway_B,Utilities,SUCCESS,,,1,3,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000267,CUST02457,2026-05-18 16:09:00,3403.0,Net Banking,Razorpay,Subscription,SUCCESS,,,0,2,28,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000268,CUST05797,2026-05-24 14:05:00,159.15,Credit Card,Gateway_A,Ecommerce,PENDING,,,2,4,5,MEDIUM,MONITOR,LOW,VOICE_ASSISTANT,RECOVERED
TXN0000269,CUST01666,2026-08-25 15:21:00,428.36,Debit Card,Gateway_B,Ecommerce,FAILED,Bank Declined,BANK_DECLINED,1,0,9,LOW,RETRY_LATER,HIGH,VOICE_ASSISTANT,PENDING
TXN0000270,CUST04940,2026-07-25 20:03:00,758.04,UPI,Razorpay,Food,FAILED,Network Error,NETWORK_ERROR,3,1,28,LOW,RETRY_PAYMENT,MEDIUM,EMAIL,RECOVERED
TXN0000271,CUST07447,2026-07-09 04:00:00,2810.94,UPI,Razorpay,Food,FAILED,Technical Error,TECH_ERROR,1,5,20,HIGH,RETRY_LATER,MEDIUM,VOICE_ASSISTANT,PENDING
TXN0000272,CUST03250,2026-07-18 09:39:00,158.24,Credit Card,Gateway_B,Education,SUCCESS,,,0,2,9,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000273,CUST02947,2026-01-26 16:01:00,2128.48,Wallet,Gateway_A,Travel,FAILED,Payment Gateway Error,GATEWAY_ERROR,1,2,11,LOW,SWITCH_GATEWAY,HIGH,VOICE_ASSISTANT,RECOVERED
TXN0000274,CUST07079,2026-01-05 08:54:00,671.98,Credit Card,Gateway_B,Food,SUCCESS,,,1,2,5,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000275,CUST01608,2026-05-26 08:23:00,249.26,Debit Card,Razorpay,Travel,SUCCESS,,,0,2,25,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000276,CUST06731,2026-07-09 16:44:00,1055.85,Net Banking,Gateway_B,Utilities,SUCCESS,,,0,1,5,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000277,CUST05901,2026-08-23 18:30:00,811.64,Wallet,Gateway_A,Food,PENDING,,,0,4,2,MEDIUM,MONITOR,LOW,IN_APP,PENDING
TXN0000278,CUST05475,2026-02-05 21:31:00,364.96,UPI,Razorpay,Travel,SUCCESS,,,0,0,7,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000279,CUST04143,2026-06-08 21:46:00,713.23,Net Banking,Gateway_A,Ecommerce,SUCCESS,,,1,5,16,HIGH,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000280,CUST00129,2026-04-16 00:24:00,452.45,UPI,Gateway_B,Healthcare,SUCCESS,,,0,4,10,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000281,CUST00141,2026-04-21 06:07:00,745.1,Wallet,Gateway_B,Utilities,SUCCESS,,,0,4,5,MEDIUM,NO_ACTION,NONE,NONE,NOT_REQUIRED
TXN0000282,CUST01975,2026-03-06 12:05:00,1289.66,Credit Card,Gateway_B,Healthcare,SUCCESS,,,1,0,12,LOW,NO_ACTION,NONE,NONE,NOT_REQUIRED
